Timestamp,Pod1,Pod2,Pod3,Pod4,Pod5,Pod6,Pod7,Pod8
2025-05-16 15:35:02.398,25,-3,-3,-2,0,-6,-4,-2
2025-05-16 15:35:02.412,5,3,1,1,0,2,9,0
2025-05-16 15:35:02.425,5,3,1,1,0,2,9,0
2025-05-16 15:35:02.439,-16,-2,-1,-2,-2,3,-5,-5
2025-05-16 15:35:02.453,13,0,-1,3,0,-2,-10,14
2025-05-16 15:35:02.474,4,-1,1,-2,-1,1,-5,0
2025-05-16 15:35:02.485,-12,1,0,0,-2,-7,-10,-3
2025-05-16 15:35:02.498,-13,0,-2,-2,0,4,8,3
2025-05-16 15:35:02.523,-6,-2,-2,-1,-1,1,-5,-1
2025-05-16 15:35:02.535,-6,-2,-2,-1,-1,1,-5,-1
2025-05-16 15:35:02.548,7,1,0,2,1,23,31,2
2025-05-16 15:35:02.563,-1,-2,-1,-3,-4,-7,-9,-1
2025-05-16 15:35:02.576,1,1,-2,-2,0,-5,-5,-2
2025-05-16 15:35:02.591,5,0,2,-3,-2,-5,-4,-1
2025-05-16 15:35:02.604,-6,-1,-1,0,-3,-1,-1,-1
2025-05-16 15:35:02.618,1,0,-1,0,-2,-12,-21,-1
2025-05-16 15:35:02.632,1,0,-1,0,-2,-12,-21,-1
2025-05-16 15:35:02.646,-4,-1,-1,-1,-3,-2,7,-1
2025-05-16 15:35:02.660,-3,0,1,-2,-1,1,1,-1
2025-05-16 15:35:02.677,6,2,0,2,3,8,4,1
2025-05-16 15:35:02.688,6,2,0,2,3,8,4,1
2025-05-16 15:35:02.701,6,2,0,2,3,8,4,1
2025-05-16 15:35:02.715,5,-1,0,-1,-2,-6,-3,0
2025-05-16 15:35:02.728,0,0,-1,-3,-1,1,12,1
2025-05-16 15:35:02.743,5,-1,-2,-2,-1,8,6,-1
2025-05-16 15:35:02.757,-9,0,-2,-2,-2,-1,-4,-1
2025-05-16 15:35:02.770,32,0,0,-2,0,1,0,-4
2025-05-16 15:35:02.783,9,-1,1,1,-2,-6,-14,-7
2025-05-16 15:35:02.798,-4,-2,-1,1,0,-2,-18,-2
2025-05-16 15:35:02.813,-4,-2,-1,1,0,-2,-18,-2
2025-05-16 15:35:02.828,-6,-1,-3,-2,-3,0,18,0
2025-05-16 15:35:02.840,-39,-2,-2,-2,-1,-5,-9,2
2025-05-16 15:35:02.853,8,0,0,0,2,-2,-2,-2
2025-05-16 15:35:02.867,8,0,0,0,2,-2,-2,-2
2025-05-16 15:35:02.881,11,2,1,1,1,1,1,1
2025-05-16 15:35:02.895,0,-1,-1,-2,-1,-2,-5,2
2025-05-16 15:35:02.909,0,-1,-1,-2,-1,-2,-5,2
2025-05-16 15:35:02.923,0,-1,-1,0,-2,0,0,-2
2025-05-16 15:35:02.937,3,-2,-2,1,0,6,7,0
2025-05-16 15:35:02.951,-11,-2,0,-2,0,1,1,7
2025-05-16 15:35:02.965,2,0,-2,-1,0,-3,-11,0
2025-05-16 15:35:02.981,3,1,2,1,-2,-7,-6,0
2025-05-16 15:35:02.992,3,1,2,1,-2,-7,-6,0
2025-05-16 15:35:03.006,2,0,-2,-2,1,3,5,-4
2025-05-16 15:35:03.020,18,-1,-2,-2,-3,-10,5,0
2025-05-16 15:35:03.034,4,-4,-1,1,-2,2,5,-1
2025-05-16 15:35:03.048,4,-4,-1,1,-2,2,5,-1
