Timestamp,Pod1,Pod2,Pod3,Pod4,Pod5,Pod6,Pod7,Pod8
46:52.2,1,-4,-1,0,-1,-1,-1,1
46:52.2,5,5,-2,-1,3,0,1,0
46:52.2,0,-8,0,0,1,-1,-4,0
46:52.2,-14,3,-1,1,0,-2,-4,-3
46:52.2,-14,3,-1,1,0,-2,-4,-3
46:52.2,0,-10,2,2,-2,-1,0,4
46:52.3,0,-10,2,2,-2,-1,0,4
46:52.3,14,17,11,-2,0,-1,-3,0
46:52.3,-14,-25,-23,-1,-1,-1,0,-6
46:52.3,1,-10,5,0,-2,0,-3,0
46:52.3,4,17,5,1,1,0,0,5
46:52.3,4,17,5,1,1,0,0,5
46:52.3,-4,12,-4,1,1,1,2,-2
46:52.3,-16,-23,-9,-2,-1,-4,-7,-11
46:52.3,-16,-23,-9,-2,-1,-4,-7,-11
46:52.4,2,-5,-4,2,-2,-3,-4,4
46:52.4,10,18,4,1,-2,-3,-3,5
46:52.4,10,18,4,1,-2,-3,-3,5
46:52.4,-33,-9,-5,-4,-1,-2,-7,-9
46:52.4,-33,-9,-5,-4,-1,-2,-7,-9
46:52.4,31,51,7,-1,-6,-4,-6,0
46:52.4,-2,-35,-28,-1,1,-2,-3,1
46:52.4,-2,-35,-28,-1,1,-2,-3,1
46:52.4,-7,-17,-3,-2,-1,1,-3,1
46:52.5,-7,-17,-3,-2,-1,1,-3,1
46:52.5,10,6,5,0,0,-1,-4,4
46:52.5,6,-12,6,0,-1,-3,-4,3
46:52.5,6,-12,6,0,-1,-3,-4,3
46:52.5,6,-12,6,0,-1,-3,-4,3
46:52.5,1,-9,-1,-3,-5,-1,-2,5
46:52.5,1,-9,-1,-3,-5,-1,-2,5
46:52.5,5,-33,-6,-2,0,-3,-3,0
46:52.5,26,36,7,1,0,-2,-2,-3
46:52.6,26,36,7,1,0,-2,-2,-3
46:52.6,-40,-50,-21,-7,-2,-4,-3,-3
46:52.6,-40,-50,-21,-7,-2,-4,-3,-3
46:52.6,10,25,12,3,-1,0,-3,9
46:52.6,5,-2,-1,0,2,-2,-2,4
46:52.6,5,-2,-1,0,2,-2,-2,4
46:52.6,23,17,1,0,-2,-2,-3,6
46:52.6,23,17,1,0,-2,-2,-3,6
46:52.6,23,17,1,0,-2,-2,-3,6
46:52.7,-18,-3,1,-2,-3,-2,-9,-9
46:52.7,-18,-24,-9,-2,-6,-4,-3,-14
46:52.7,-18,-24,-9,-2,-6,-4,-3,-14
46:52.7,4,4,4,2,3,-3,-4,2
46:52.7,4,4,4,2,3,-3,-4,2
46:52.7,-12,-32,-14,-5,0,6,-12,-15
46:52.7,5,7,-5,2,-1,-32,1,4
46:52.7,5,7,-5,2,-1,-32,1,4
46:52.7,-1,5,2,-2,-3,-17,-4,1
46:52.8,-1,5,2,-2,-3,-17,-4,1
46:52.8,12,23,0,7,4,37,3,-1
46:52.8,12,23,0,7,4,37,3,-1
46:52.8,-30,-3,-4,3,-1,-1,-4,-3
46:52.8,-17,29,-1,-3,-4,2,-11,1
46:52.8,26,-29,-8,-9,-2,-4,-3,7
46:52.8,-8,-23,-2,-2,0,29,7,28
46:52.8,-10,17,-4,2,1,-10,-3,-3
46:52.8,-2,-30,-15,-1,-1,9,-6,-4
46:52.9,-2,-30,-15,-1,-1,9,-6,-4
46:52.9,-5,4,16,0,-1,-11,-12,2
46:52.9,-5,4,16,0,-1,-11,-12,2
46:52.9,23,53,19,5,0,1,10,12
46:52.9,-9,-23,-4,3,4,-4,-4,-1
46:52.9,-9,-23,-4,3,4,-4,-4,-1
46:52.9,-22,-62,-5,-6,-1,-16,2,1
46:52.9,-22,-62,-5,-6,-1,-16,2,1
46:52.9,-19,-24,-10,-2,0,3,8,11
46:53.0,8,4,-5,-2,-8,-41,-5,-6
46:53.0,24,21,-4,2,-3,-27,-10,-37
46:53.0,4,25,-2,2,2,17,13,6
46:53.0,1,41,-4,15,2,-9,-2,-16
46:53.0,1,41,-4,15,2,-9,-2,-16
46:53.0,11,34,3,1,-1,12,5,5
46:53.0,1,-52,-13,-3,-4,-11,-2,11
46:53.0,6,21,11,-5,1,9,-5,4
46:53.0,26,35,17,1,4,40,12,16
46:53.1,26,35,17,1,4,40,12,16
46:53.1,-16,-52,-11,-6,-1,-12,-7,-6
46:53.1,-16,-52,-11,-6,-1,-12,-7,-6
46:53.1,16,39,-4,-4,-6,-2,-4,-13
46:53.1,16,39,-4,-4,-6,-2,-4,-13
46:53.1,-53,-11,-16,-7,-5,17,4,-3
46:53.1,-53,-11,-16,-7,-5,17,4,-3
46:53.1,-7,-36,-3,-5,0,-21,-2,17
46:53.1,-18,-14,-12,10,3,5,-4,4
46:53.2,-4,5,-15,-5,-3,13,-7,-12
46:53.2,12,49,0,1,-1,-2,-4,-6
46:53.2,12,49,0,1,-1,-2,-4,-6
46:53.2,-57,-128,-47,-12,-3,1,-4,-19
46:53.2,-25,-1,3,-8,-4,33,3,-13
46:53.2,10,-37,-3,5,0,-19,-2,-2
46:53.2,10,-37,-3,5,0,-19,-2,-2
46:53.2,33,35,7,3,4,-3,3,8
46:53.2,33,35,7,3,4,-3,3,8
46:53.2,-9,-36,-12,-7,-8,-10,-4,-13
46:53.3,25,5,3,-4,-4,2,-3,-4
46:53.3,-23,-41,-7,3,-3,-15,-13,-9
46:53.3,-18,-25,3,-3,-9,-11,1,2
46:53.3,-18,-25,3,-3,-9,-11,1,2
46:53.3,6,19,4,2,1,4,9,3
46:53.3,6,19,4,2,1,4,9,3
46:53.3,14,21,8,2,1,1,-3,13
46:53.3,-6,-77,-8,1,2,2,-2,-3
46:53.3,-4,5,7,0,-4,-6,-2,-3
46:53.4,-4,5,7,0,-4,-6,-2,-3
46:53.4,-1,4,4,6,3,7,1,-1
46:53.4,-1,4,4,6,3,7,1,-1
46:53.4,-42,-22,-15,-7,-2,23,-4,-16
46:53.4,0,29,-1,-3,-1,-15,-1,0
46:53.4,0,29,-1,-3,-1,-15,-1,0
46:53.4,-8,14,-2,0,2,17,7,-31
46:53.4,-8,14,-2,0,2,17,7,-31
46:53.4,-8,14,-2,0,2,17,7,-31
46:53.5,5,-23,-5,2,-1,-17,-1,15
46:53.5,29,58,15,-3,-1,-7,5,9
46:53.5,29,58,15,-3,-1,-7,5,9
46:53.5,26,16,-7,-10,-3,12,1,-8
46:53.5,26,16,-7,-10,-3,12,1,-8
46:53.5,10,39,3,1,0,-4,0,8
46:53.5,-10,-45,-5,1,0,0,2,-4
46:53.5,-15,-1,-16,-5,-3,-7,0,-2
46:53.5,-15,-1,-16,-5,-3,-7,0,-2
46:53.6,-12,-24,-13,-1,-2,-6,2,4
46:53.6,-12,-24,-13,-1,-2,-6,2,4
46:53.6,-27,-18,-5,-2,-3,-8,-4,-10
46:53.6,10,10,3,1,2,-5,-1,4
46:53.6,10,10,3,1,2,-5,-1,4
46:53.6,21,16,12,4,0,8,4,-13
46:53.6,21,16,12,4,0,8,4,-13
46:53.6,-1,-9,-1,-1,-1,-2,0,7
46:53.6,-11,-12,-3,-2,-2,-8,-2,15
46:53.7,-11,-12,-3,-2,-2,-8,-2,15
46:53.7,-11,-12,-3,-2,-2,-8,-2,15
46:53.7,-53,-32,-9,-8,-4,8,-2,-20
46:53.7,-53,-32,-9,-8,-4,8,-2,-20
46:53.7,10,-14,-11,-1,-7,-13,-2,-2
46:53.7,-7,-13,-3,-2,2,5,4,-4
46:53.7,-7,-13,-3,-2,2,5,4,-4
46:53.7,11,28,8,1,0,-5,3,2
46:53.7,11,28,8,1,0,-5,3,2
46:53.7,6,-7,0,1,-2,9,4,-7
46:53.8,8,28,3,3,1,4,1,3
46:53.8,-13,0,-4,-4,-4,-7,-4,27
46:53.8,-36,-54,-11,-3,-1,5,-4,-3
46:53.8,-5,-1,-2,-2,4,0,2,-11
46:53.8,33,22,0,1,0,0,1,8
46:53.8,-8,12,1,-3,-5,-1,0,-13
46:53.8,3,35,10,2,-1,-2,2,-7
46:53.8,3,35,10,2,-1,-2,2,-7
46:53.8,6,31,-1,-7,-5,-4,0,5
46:53.9,6,31,-1,-7,-5,-4,0,5
46:53.9,-25,-12,-5,-2,1,0,2,-16
46:53.9,-27,-75,-32,-9,-5,8,-5,-7
46:53.9,12,19,5,0,-2,-1,5,-3
46:53.9,12,19,5,0,-2,-1,5,-3
46:53.9,-5,-38,-22,-4,-4,-1,1,-12
46:53.9,-5,-38,-22,-4,-4,-1,1,-12
46:53.9,-17,-47,-5,-2,-4,-5,-4,-1
46:53.9,-31,-16,4,-1,-4,-6,-4,15
46:54.0,-17,-63,-11,-6,-5,-5,2,-9
46:54.0,-8,-6,1,-2,-2,-1,0,-4
46:54.0,-8,-6,1,-2,-2,-1,0,-4
46:54.0,-37,-42,-5,-7,-5,-2,1,-16
46:54.0,16,49,4,2,1,1,0,0
46:54.0,4,54,9,2,3,4,5,7
46:54.0,4,54,9,2,3,4,5,7
46:54.0,32,52,-6,-1,-1,0,11,6
46:54.0,32,52,-6,-1,-1,0,11,6
46:54.1,-11,9,-1,-2,-2,-6,-3,-26
46:54.1,16,-19,11,2,-1,2,-3,10
46:54.1,34,55,16,6,5,5,6,6
46:54.1,-8,11,-8,-5,-7,-2,-2,-2
46:54.1,-8,11,-8,-5,-7,-2,-2,-2
46:54.1,-24,-42,-7,-2,-3,2,6,-13
46:54.1,16,38,12,-1,-2,1,-1,-2
46:54.1,-20,-3,-8,-2,0,-3,1,-2
46:54.1,-20,-3,-8,-2,0,-3,1,-2
46:54.2,12,-8,-6,1,-2,-6,1,9
46:54.2,12,-8,-6,1,-2,-6,1,9
46:54.2,18,40,2,-1,0,2,3,0
46:54.2,9,-33,0,0,3,-2,-1,8
46:54.2,-1,14,11,1,5,-2,-2,1
46:54.2,-53,-6,-6,-4,-2,3,2,-8
46:54.2,-53,-6,-6,-4,-2,3,2,-8
46:54.2,13,55,4,-1,-1,1,-2,8
46:54.2,20,36,12,6,-1,-1,5,2
46:54.2,-25,-12,2,-1,-2,0,-1,-2
46:54.3,-25,-12,2,-1,-2,0,-1,-2
46:54.3,1,-10,-10,-3,-2,1,2,-5
46:54.3,1,-10,-10,-3,-2,1,2,-5
46:54.3,18,31,12,2,0,2,6,25
46:54.3,18,31,12,2,0,2,6,25
46:54.3,34,13,-9,-5,-4,-5,-2,-1
46:54.3,2,38,7,-2,-2,-2,-2,6
46:54.3,-24,-26,-2,-2,1,-1,2,-17
46:54.3,-24,-26,-2,-2,1,-1,2,-17
46:54.4,-17,-28,-8,-6,-10,-4,3,12
46:54.4,-17,-28,-8,-6,-10,-4,3,12
46:54.4,5,2,3,0,1,1,1,-32
46:54.4,-2,19,-6,-8,-4,-3,4,-5
46:54.4,-2,19,-6,-8,-4,-3,4,-5
46:54.4,13,21,-6,3,6,0,6,3
46:54.4,13,21,-6,3,6,0,6,3
46:54.4,17,21,6,-4,1,3,1,2
46:54.4,-1,-32,-5,2,2,-1,-1,4
46:54.5,-7,-5,-8,-6,-6,-1,0,-17
46:54.5,-7,-5,-8,-6,-6,-1,0,-17
46:54.5,-10,-73,-7,-1,-1,0,5,8
46:54.5,-10,-73,-7,-1,-1,0,5,8
46:54.5,-4,23,4,2,0,-3,3,-5
46:54.5,15,14,-3,3,-1,1,-5,-3
46:54.5,-14,-34,-15,-1,-1,4,1,-5
46:54.5,-17,32,6,-2,-4,-1,1,1
46:54.5,-17,32,6,-2,-4,-1,1,1
46:54.5,-22,-15,-1,-1,3,4,4,-14
46:54.6,-22,-15,-1,-1,3,4,4,-14
46:54.6,-29,-17,-5,-4,1,-7,3,4
46:54.6,-29,-17,-5,-4,1,-7,3,4
46:54.6,5,7,0,4,-1,-1,5,-7
46:54.6,5,7,0,4,-1,-1,5,-7
46:54.6,-18,18,-4,-5,-5,0,0,-11
46:54.6,7,1,8,2,-5,-3,-4,8
46:54.6,5,34,3,-1,-2,2,2,1
46:54.6,-9,-36,-10,-5,-2,-3,-5,0
46:54.7,5,9,7,3,4,4,4,1
46:54.7,5,9,7,3,4,4,4,1
46:54.7,-4,-2,-6,-8,-3,-2,2,-8
46:54.7,15,39,10,7,7,0,-3,5
46:54.7,24,40,12,3,-2,2,7,5
46:54.7,-9,26,1,-2,1,0,2,-4
46:54.7,-9,26,1,-2,1,0,2,-4
46:54.7,23,41,16,2,-2,-3,-7,0
46:54.7,-6,2,-6,-4,-4,-2,-2,-4
46:54.8,4,3,1,4,-1,2,3,0
46:54.8,4,3,1,4,-1,2,3,0
46:54.8,-30,-34,-4,-1,-1,0,0,-17
46:54.8,-30,-34,-4,-1,-1,0,0,-17
46:54.8,4,-42,-1,0,-1,1,5,5
46:54.8,-2,4,4,-6,-5,-1,-2,2
46:54.8,-3,-5,3,0,-3,4,4,-3
46:54.8,-3,-5,3,0,-3,4,4,-3
46:54.8,-30,-12,-9,-6,-2,-2,3,-10
46:54.8,-30,-12,-9,-6,-2,-2,3,-10
46:54.9,27,13,-2,1,2,-3,1,6
46:54.9,-15,-40,-9,-1,-2,-2,-3,-1
46:54.9,-13,-20,-11,-8,-5,-3,-3,-4
46:54.9,8,14,-1,-6,1,-1,2,2
46:54.9,8,14,-1,-6,1,-1,2,2
46:54.9,-22,-47,-8,-5,-5,-3,-1,-18
46:54.9,-22,-47,-8,-5,-5,-3,-1,-18
46:54.9,-25,34,2,0,0,2,2,22
46:54.9,-25,34,2,0,0,2,2,22
46:55.0,-2,20,2,-4,-4,0,2,-4
46:55.0,-2,20,2,-4,-4,0,2,-4
46:55.0,14,35,5,3,-1,-1,4,-2
46:55.0,0,-13,6,3,0,1,-5,-3
46:55.0,-18,21,-5,8,1,1,2,-12
46:55.0,8,23,1,-5,-2,-3,1,-2
46:55.0,8,23,1,-5,-2,-3,1,-2
46:55.0,-5,-58,-10,-7,-2,1,1,-13
46:55.0,-5,-58,-10,-7,-2,1,1,-13
46:55.1,4,0,4,0,0,-2,0,-4
46:55.1,4,0,4,0,0,-2,0,-4
46:55.1,18,16,-4,-3,0,-6,3,-2
46:55.1,18,16,-4,-3,0,-6,3,-2
46:55.1,20,-8,-1,-2,0,2,0,-1
46:55.1,-6,-9,5,4,1,0,-6,-5
46:55.1,-8,39,6,-1,3,-1,1,1
46:55.1,-11,-53,-8,-4,-1,0,-2,-5
46:55.1,-20,0,-2,-4,-3,0,1,2
46:55.1,-4,8,-6,-1,2,-2,-3,-2
46:55.2,-9,0,-4,-3,1,2,0,-8
46:55.2,-40,-24,-12,-3,-2,-4,-5,13
46:55.2,-3,13,5,-1,-3,0,4,2
46:55.2,-1,-24,-10,-6,-4,3,4,4
46:55.2,-1,-24,-10,-6,-4,3,4,4
46:55.2,25,35,2,-1,0,0,2,-7
46:55.2,25,35,2,-1,0,0,2,-7
46:55.2,-15,10,2,-2,1,0,-3,-26
46:55.2,4,-2,-5,-3,-4,-5,-8,-5
46:55.3,-6,-2,-1,-2,-4,2,10,-4
46:55.3,-6,-2,-1,-2,-4,2,10,-4
46:55.3,-18,15,5,-3,-2,-1,-1,21
46:55.3,-18,15,5,-3,-2,-1,-1,21
46:55.3,-18,-31,-8,-1,-1,-2,0,3
46:55.3,5,-10,-4,-1,1,-1,-2,2
46:55.3,5,-10,-4,-1,1,-1,-2,2
46:55.3,19,10,1,1,4,-1,3,0
46:55.3,19,10,1,1,4,-1,3,0
46:55.4,3,12,1,-2,-2,-1,0,-5
46:55.4,-25,-4,3,2,2,-2,-4,0
46:55.4,-5,-41,-6,-3,-1,-2,3,-7
46:55.4,12,1,-2,2,-1,2,0,5
46:55.4,-15,-40,-7,-4,-1,1,-1,9
46:55.4,1,-8,1,1,0,-7,-5,-2
46:55.4,-7,-18,-2,2,-3,-1,1,-8
46:55.4,0,-7,-3,1,-1,-2,1,-5
46:55.4,0,-7,-3,1,-1,-2,1,-5
46:55.5,9,45,9,2,2,2,2,25
46:55.5,9,45,9,2,2,2,2,25
46:55.5,-4,7,2,2,1,-2,4,0
46:55.5,-8,-29,-5,-5,-2,-4,-10,-4
46:55.5,19,27,4,-2,-1,1,3,-6
46:55.5,18,8,3,-3,-5,0,0,10
46:55.5,24,22,3,-1,2,4,5,-3
46:55.5,1,-31,-7,-1,-3,-3,-3,3
46:55.5,-23,16,-1,-3,-2,-1,1,-9
46:55.6,-4,4,-6,-2,1,6,-1,-10
46:55.6,-4,4,-6,-2,1,6,-1,-10
46:55.6,-66,-83,-24,-6,-3,-4,-2,-14
46:55.6,-66,-83,-24,-6,-3,-4,-2,-14
46:55.6,17,-11,2,-1,3,3,2,0
46:55.6,-16,-2,3,11,2,-3,-6,-11
46:55.6,2,32,12,4,3,-3,5,1
46:55.6,4,-36,-11,-6,-4,-3,1,-4
46:55.6,4,-36,-11,-6,-4,-3,1,-4
46:55.7,22,33,8,0,-8,-1,2,5
46:55.7,-7,-20,-7,-3,-3,-2,-3,-6
46:55.7,-15,-38,-9,-6,0,2,-3,-9
46:55.7,-7,-8,-8,-10,-12,-6,-2,-5
46:55.7,-7,-8,-8,-10,-12,-6,-2,-5
46:55.7,16,-1,7,3,2,3,3,-1
46:55.7,-8,-27,-5,-1,-1,-6,-2,6
46:55.7,-6,12,5,-2,-2,-2,-3,-4
46:55.7,-7,-9,0,-1,1,1,2,-8
46:55.8,-7,-9,0,-1,1,1,2,-8
46:55.8,23,43,11,-1,0,-2,0,1
46:55.8,23,43,11,-1,0,-2,0,1
46:55.8,-14,4,19,10,6,0,-1,3
46:55.8,-14,11,1,-2,0,2,1,0
46:55.8,9,-7,-3,0,-4,-7,-2,6
46:55.8,9,-7,-3,0,-4,-7,-2,6
46:55.8,20,32,5,0,-1,2,1,8
46:55.8,15,-35,-7,-3,-5,1,-7,28
46:55.9,-11,-11,-1,5,2,-2,0,-1
46:55.9,-8,-20,-4,4,0,-1,-1,1
46:55.9,-8,-20,-4,4,0,-1,-1,1
46:55.9,9,-20,-7,-4,0,0,2,-9
46:55.9,2,-12,-4,-2,-3,-2,-3,-8
46:55.9,-27,-18,-9,-3,0,2,0,-3
46:55.9,-27,-18,-9,-3,0,2,0,-3
46:55.9,7,27,5,-5,-4,-8,-2,-8
46:56.0,-11,-3,0,0,0,-2,-4,-6
46:56.0,-18,-10,-7,-5,-2,4,-1,-3
46:56.0,15,17,3,0,3,-1,-4,-1
46:56.0,3,-16,0,-4,0,-1,0,-8
46:56.0,-21,-41,-2,-1,-3,0,-3,-8
46:56.0,-21,-41,-2,-1,-3,0,-3,-8
46:56.0,12,12,0,3,2,2,1,6
46:56.0,-7,-3,-3,7,4,0,-2,-3
46:56.0,12,63,6,0,4,6,7,6
46:56.0,-14,-6,2,1,2,-6,-4,-2
46:56.1,9,35,-1,2,4,1,0,4
46:56.1,17,16,1,-2,-4,-2,-2,-4
46:56.1,-21,3,3,-4,-4,-2,0,24
46:56.1,-4,-2,2,-2,-4,-2,-1,-3
46:56.1,-4,-2,2,-2,-4,-2,-1,-3
46:56.1,7,-24,0,0,-1,1,1,-5
46:56.1,7,-24,0,0,-1,1,1,-5
46:56.1,-1,1,-2,1,0,-8,-1,-7
46:56.1,-1,1,-2,1,0,-8,-1,-7
46:56.2,9,-12,-1,-1,3,3,2,2
46:56.2,-1,-25,5,0,-4,-2,-2,-4
46:56.2,-1,-25,5,0,-4,-2,-2,-4
46:56.2,11,20,3,-1,-3,-1,-2,4
46:56.2,11,20,3,-1,-3,-1,-2,4
46:56.2,8,28,4,4,1,0,0,5
46:56.2,8,28,4,4,1,0,0,5
46:56.2,-34,-8,-8,1,1,2,-2,-9
46:56.2,-34,-8,-8,1,1,2,-2,-9
46:56.3,16,-5,12,-4,-3,0,1,6
46:56.3,16,-5,12,-4,-3,0,1,6
46:56.3,-5,19,-5,-2,2,-1,0,-4
46:56.3,-3,-25,-10,-4,-2,-3,-3,-2
46:56.3,-3,-25,-10,-4,-2,-3,-3,-2
46:56.3,26,17,-2,0,6,2,-1,-20
46:56.3,26,17,-2,0,6,2,-1,-20
46:56.3,12,-8,4,3,-2,-1,1,7
46:56.3,29,7,-1,0,3,1,2,6
46:56.4,-16,10,6,2,-1,2,-1,0
46:56.4,14,23,8,1,-4,-1,3,7
46:56.4,-2,11,-1,-2,-1,-2,-4,-2
46:56.4,-18,10,3,2,-1,-1,-2,20
46:56.4,-9,-14,4,3,5,5,0,5
46:56.4,-9,-3,-9,-5,-8,-10,-3,-1
46:56.4,-9,-3,-9,-5,-8,-10,-3,-1
46:56.4,0,6,-7,-7,-3,-1,-2,-7
46:56.4,0,6,-7,-7,-3,-1,-2,-7
46:56.5,6,-23,-8,-2,-2,0,-3,-1
46:56.5,9,2,3,-7,-4,1,-3,-34
46:56.5,26,19,6,-2,-2,-1,1,12
46:56.5,10,2,3,1,-2,-3,-4,-5
46:56.5,10,2,3,1,-2,-3,-4,-5
46:56.5,-21,-17,-7,-3,2,2,0,4
46:56.5,-10,28,-1,-1,-3,-5,-4,-4
46:56.5,-10,19,2,1,0,-2,1,31
46:56.6,12,24,-7,3,5,0,4,5
46:56.6,-19,-19,-5,1,-1,1,-1,-2
46:56.6,-19,-19,-5,1,-1,1,-1,-2
46:56.6,12,-12,-12,4,4,2,0,-8
46:56.6,6,-8,1,0,1,1,-5,-14
46:56.6,6,-8,1,0,1,1,-5,-14
46:56.6,1,-22,-1,-4,-4,-5,-3,14
46:56.6,1,-22,-1,-4,-4,-5,-3,14
46:56.6,-1,-37,3,2,0,3,-1,-1
46:56.6,-15,-25,-9,-4,-4,0,-1,-6
46:56.7,3,-55,-16,-1,-2,-1,-3,-2
46:56.7,4,-7,-5,-1,1,3,4,2
46:56.7,17,53,15,-1,0,-1,-1,-2
46:56.7,7,34,8,-1,0,0,-2,1
46:56.7,23,-1,11,3,1,-4,4,0
46:56.7,-11,-15,-2,1,3,4,-2,-3
46:56.7,-11,-15,-2,1,3,4,-2,-3
46:56.7,6,21,3,-1,1,-4,-5,-1
46:56.8,6,21,3,-1,1,-4,-5,-1
46:56.8,-25,5,-18,-5,3,0,-5,-6
46:56.8,-17,-15,-1,-1,0,0,2,-5
46:56.8,11,0,1,-1,-6,-1,0,1
46:56.8,16,18,17,5,3,-1,2,7
46:56.8,16,18,17,5,3,-1,2,7
46:56.8,-11,2,6,4,1,0,-3,-3
46:56.8,-31,-23,-15,-2,-3,1,0,-7
46:56.8,10,-23,2,-1,2,-2,-1,-17
46:56.9,-37,11,-1,-5,-2,-2,-2,-15
46:56.9,-8,-21,-10,-5,-8,-4,-5,0
46:56.9,29,49,9,1,0,0,0,12
46:56.9,29,49,9,1,0,0,0,12
46:56.9,1,-4,-9,0,-1,-2,-3,-3
46:56.9,1,-4,-9,0,-1,-2,-3,-3
46:56.9,-20,-33,3,-2,2,1,-3,-5
46:56.9,-20,-33,3,-2,2,1,-3,-5
46:56.9,-7,9,4,3,-1,0,-3,1
46:57.0,-23,-45,-11,-4,-1,-1,-1,3
46:57.0,-10,-36,-11,0,-1,-1,-3,-1
46:57.0,3,-8,4,-6,-3,0,-1,14
46:57.0,3,-8,4,-6,-3,0,-1,14
46:57.0,8,19,1,1,0,0,-4,-6
46:57.0,24,19,3,-3,0,0,2,0
46:57.0,5,-1,2,0,2,3,-1,6
46:57.0,9,-13,-11,-3,-2,2,-3,-5
46:57.0,9,-13,-11,-3,-2,2,-3,-5
46:57.1,9,8,2,-2,-1,-2,2,3
46:57.1,-38,4,6,-2,0,0,-5,-1
46:57.1,8,-12,-5,3,-1,0,-2,1
46:57.1,8,-12,-5,3,-1,0,-2,1
46:57.1,31,43,11,0,1,0,-1,7
46:57.1,31,43,11,0,1,0,-1,7
46:57.1,25,-3,-9,0,-3,1,-2,5
46:57.1,25,-3,-9,0,-3,1,-2,5
46:57.1,1,-6,16,-2,-2,-2,-1,-3
46:57.2,-2,-19,-4,4,-2,-1,0,8
46:57.2,-2,-19,-4,4,-2,-1,0,8
46:57.2,-4,-21,1,7,3,-2,-3,0
46:57.2,-4,-21,1,7,3,-2,-3,0
46:57.2,6,5,-2,1,-2,0,-3,-28
46:57.2,5,25,2,-3,-9,0,2,-2
46:57.2,-2,2,-1,-1,3,-2,-5,13
46:57.2,2,0,-1,-6,-6,-2,2,-13
46:57.2,-1,5,0,-4,-3,0,-4,6
46:57.3,-1,5,0,-4,-3,0,-4,6
46:57.3,4,-6,2,-3,-2,0,-3,1
46:57.3,0,38,7,5,6,3,5,7
46:57.3,-4,-26,6,-4,-4,-5,-7,3
46:57.3,-14,22,4,2,-7,-2,-4,8
46:57.3,-14,22,4,2,-7,-2,-4,8
46:57.3,21,14,-2,-1,0,-3,-5,8
46:57.3,5,12,5,-2,2,-2,2,5
46:57.3,-19,-35,-8,-7,3,-2,-4,-7
46:57.4,15,-4,-5,0,0,-1,0,6
46:57.4,15,-4,-5,0,0,-1,0,6
46:57.4,28,12,2,2,2,2,-5,-21
46:57.4,-3,24,8,5,1,-3,4,0
46:57.4,-10,-4,-1,2,2,-1,-2,13
46:57.4,-10,-4,-1,2,2,-1,-2,13
46:57.4,0,-8,-4,0,-6,-4,-5,0
46:57.4,0,-8,-4,0,-6,-4,-5,0
46:57.4,1,0,-10,-6,-4,2,-4,1
46:57.5,6,17,-2,-3,-2,1,0,-2
46:57.5,-19,-25,-5,-1,1,-3,-4,-5
46:57.5,28,36,6,1,-3,-3,-1,-16
46:57.5,28,36,6,1,-3,-3,-1,-16
46:57.5,-13,-3,-11,-4,-3,1,2,-2
46:57.5,0,3,0,-5,1,1,0,-11
46:57.5,1,-42,-8,-6,-9,-4,-6,7
46:57.5,13,-23,4,-2,5,1,-5,2
46:57.5,13,-23,4,-2,5,1,-5,2
46:57.6,-5,6,-4,9,5,-2,-1,8
46:57.6,-5,6,-4,9,5,-2,-1,8
46:57.6,-2,8,5,-3,1,2,-6,3
46:57.6,-2,8,5,-3,1,2,-6,3
46:57.6,3,-8,0,1,-1,-3,-8,1
46:57.6,3,-8,0,1,-1,-3,-8,1
46:57.6,14,16,-10,-1,-1,-5,-4,4
46:57.6,-20,12,-10,1,0,-2,-2,24
46:57.6,-20,12,-10,1,0,-2,-2,24
46:57.7,11,21,5,0,-3,-4,-5,-1
46:57.7,11,21,5,0,-3,-4,-5,-1
46:57.7,7,11,7,2,1,1,-4,-1
46:57.7,18,11,23,3,0,2,5,-4
46:57.7,-8,-25,-2,-2,-1,-2,-3,0
46:57.7,5,-2,2,2,0,-5,-9,-8
46:57.7,5,-2,2,2,0,-5,-9,-8
46:57.7,-11,15,-10,-7,-3,3,1,-7
46:57.7,2,11,0,1,0,0,-1,21
46:57.8,6,-17,1,0,4,2,-3,0
46:57.8,6,-17,1,0,4,2,-3,0
46:57.8,-1,8,4,-2,-3,-2,-4,-9
46:57.8,-1,8,4,-2,-3,-2,-4,-9
46:57.8,-6,-24,9,3,-4,-1,-1,-4
46:57.8,-1,11,-3,-1,1,-1,3,-2
46:57.8,-16,-32,-9,-2,-9,-3,-4,-6
46:57.8,4,24,3,2,4,-2,-3,-1
46:57.9,4,24,3,2,4,-2,-3,-1
46:57.9,2,-6,0,3,2,-3,-1,1
46:57.9,-12,8,-9,-3,-1,1,0,-3
46:57.9,13,7,-1,-1,-1,-1,-2,5
46:57.9,5,-9,0,-1,-4,-4,-4,2
46:57.9,5,-9,0,-1,-4,-4,-4,2
46:57.9,13,12,5,8,5,4,-4,-8
46:57.9,8,21,1,-4,0,5,3,3
46:57.9,-6,-15,-9,-2,1,2,-3,-2
46:58.0,-6,-15,-9,-2,1,2,-3,-2
46:58.0,5,-2,7,-2,-4,-2,-4,1
46:58.0,5,-2,7,-2,-4,-2,-4,1
46:58.0,0,-10,-6,-3,-4,0,-5,4
46:58.0,12,19,-1,-3,-2,-2,2,0
46:58.0,-21,-2,2,1,-1,-2,-6,-2
46:58.0,-41,-92,-26,-4,-2,-5,-7,-4
